algorithm,depth,seed,cvar_objective,cvar_alpha,expectation_run_id,cvar_run_id,initial_parameters_hash,expectation_p_opt,cvar_p_opt,absolute_difference,ratio,expectation_p_feas,cvar_p_feas,p_feas_difference,expectation_p_opt_given_feas,cvar_p_opt_given_feas,p_opt_given_feas_difference,expectation_P_feasible_top3,cvar_P_feasible_top3,P_feasible_top3_difference,expectation_P_feasible_top5,cvar_P_feasible_top5,P_feasible_top5_difference
penalty_x,110,8601,cvar_0.10,0.1,cvarr-1a5f80ab48f1ab4c5564209e4583ea981e8e2a7589714a63731877aaaedda39f,cvarr-d3df689838a41381805a0ce216b1efe9c15826e302a237e41512f908efbd4c86,558426b91a78f597c449213303c8281b5c3ab4b93db1180558204ce01ca9db32,5.440879597814025e-05,0.0005614108534534579,0.0005070020574753177,10.318384065675984,0.001212462045428758,0.005037386972156316,0.003824924926727558,0.04487463849550844,0.11144882387567279,0.06657418538016435,0.00016504064969738528,0.0007402757140260465,0.0005752350643286612,0.0005140923995298361,0.0012620094525219567,0.0007479170529921205
penalty_x,110,8601,cvar_0.25,0.25,cvarr-1a5f80ab48f1ab4c5564209e4583ea981e8e2a7589714a63731877aaaedda39f,cvarr-feaff700bf3b4ac0f2c5f91e574929666f7226577d814be841d2b9290712f108,558426b91a78f597c449213303c8281b5c3ab4b93db1180558204ce01ca9db32,5.440879597814025e-05,5.844330401916842e-05,4.034508041028167e-06,1.0741517610985016,0.001212462045428758,0.002598660120359726,0.001386198074930968,0.04487463849550844,0.022489783700947494,-0.022384854794560947,0.00016504064969738528,0.0005994663076432281,0.0004344256579458428,0.0005140923995298361,0.0007732112517623594,0.0002591188522325233
penalty_x,110,8601,cvar_0.50,0.5,cvarr-1a5f80ab48f1ab4c5564209e4583ea981e8e2a7589714a63731877aaaedda39f,cvarr-319cbfb8265ec80518b6147c74c03076b6f1325937ac60caba11948de5c48777,558426b91a78f597c449213303c8281b5c3ab4b93db1180558204ce01ca9db32,5.440879597814025e-05,0.00017750690063292424,0.000123098104654784,3.262466986114542,0.001212462045428758,0.0024732149518118408,0.0012607529063830827,0.04487463849550844,0.07177172388630648,0.02689708539079804,0.00016504064969738528,0.00035983096231388315,0.00019479031261649787,0.0005140923995298361,0.0006423898908158737,0.00012829749128603755
penalty_x,110,8602,cvar_0.05,0.05,cvarr-a88922a2238e228e64ac126bec6026c6dc04f1617d1d0cacde416cc0c1dcc929,cvarr-ad2696c907d01dc1b4763ab8dab3365772ce5b5f88e6eac481e654c0e83d1715,673a26f6768a3abebeb07be363a384cd3d0909de0d74b939895de5d92617dee2,0.00025924221507870785,0.00048118101806109457,0.00022193880298238672,1.8561059506261528,0.002148320389858203,0.008658784605310398,0.006510464215452195,0.12067204514863762,0.05557142716842594,-0.06510061798021169,0.0005160456989478102,0.002718644959569157,0.0022025992606213465,0.0006632876566210834,0.004155457539423132,0.0034921698828020483
penalty_x,110,8602,cvar_0.10,0.1,cvarr-a88922a2238e228e64ac126bec6026c6dc04f1617d1d0cacde416cc0c1dcc929,cvarr-96717ccc42a848bcd8a79b2f88fdd607e395e1e9d7ddc50c33c540cfe0ae01b2,673a26f6768a3abebeb07be363a384cd3d0909de0d74b939895de5d92617dee2,0.00025924221507870785,6.750123436084425e-05,-0.0001917409807178636,0.2603790217590541,0.002148320389858203,0.0052349169069284005,0.0030865965170701975,0.12067204514863762,0.01289442326610887,-0.10777762188252875,0.0005160456989478102,0.0005612595643335229,4.5213865385712636e-05,0.0006632876566210834,0.0018083241969172065,0.0011450365402961233
penalty_x,110,8602,cvar_0.25,0.25,cvarr-a88922a2238e228e64ac126bec6026c6dc04f1617d1d0cacde416cc0c1dcc929,cvarr-f6e57b233b5fffaf332050c2bfa3c34e9dceba2491afb9ee781a47ad4bd6c038,673a26f6768a3abebeb07be363a384cd3d0909de0d74b939895de5d92617dee2,0.00025924221507870785,0.0002584278520183214,-8.143630603864652e-07,0.9968586788222774,0.002148320389858203,0.004471150767994563,0.00232283037813636,0.12067204514863762,0.057798957232263845,-0.06287308791637378,0.0005160456989478102,0.0012729594643399649,0.0007569137653921546,0.0006632876566210834,0.0017144618043530443,0.001051174147731961
penalty_x,110,8602,cvar_0.50,0.5,cvarr-a88922a2238e228e64ac126bec6026c6dc04f1617d1d0cacde416cc0c1dcc929,cvarr-12910b8b6a14e3dc57c9304c6ed4743fdb8f62953af7b4ac10dde550ac38e91d,673a26f6768a3abebeb07be363a384cd3d0909de0d74b939895de5d92617dee2,0.00025924221507870785,9.713480549444406e-05,-0.0001621074095842638,0.37468745383522206,0.002148320389858203,0.0023315311819071824,0.0001832107920489794,0.12067204514863762,0.0416613795467184,-0.07901066560191922,0.0005160456989478102,0.0007028707244352331,0.00018682502548742288,0.0006632876566210834,0.0008258094619602661,0.0001625218053391827
penalty_x,110,8603,cvar_0.05,0.05,cvarr-7a6ab1409cfb6f3cce7d1da105f566ac9dc6b868b7d8fcc2aa270139fba626d0,cvarr-5c7e6959ae7141fe38a1ec1477e61edb858546d44c4eb5be3a2f1a51d2bf32b2,4f2b07d901a111359124e0e2b6aacf10aba321589b6f712f163c3d3bfe840ab4,0.0004335385675477086,4.2475848948682534e-05,-0.00039106271859902606,0.09797478731579813,0.0018994853884902409,0.007332011692048382,0.005432526303558141,0.2282400118340979,0.005793205293814232,-0.22244680654028368,0.0006169555046494912,0.0006927091619228149,7.575365727332368e-05,0.000811952357410076,0.0022096040495765057,0.0013976516921664296
penalty_x,110,8603,cvar_0.10,0.1,cvarr-7a6ab1409cfb6f3cce7d1da105f566ac9dc6b868b7d8fcc2aa270139fba626d0,cvarr-7e335a84a9b841f13fcf266f3a6155f425ef2e1e8c90ff110c2b54bd02c013e8,4f2b07d901a111359124e0e2b6aacf10aba321589b6f712f163c3d3bfe840ab4,0.0004335385675477086,0.0005537886940121994,0.00012025012646449081,1.277368925087058,0.0018994853884902409,0.004335773180146567,0.002436287791656326,0.2282400118340979,0.12772547617296692,-0.10051453566113097,0.0006169555046494912,0.0012474854750051606,0.0006305299703556694,0.000811952357410076,0.0016318877556701073,0.0008199353982600312
penalty_x,110,8603,cvar_0.25,0.25,cvarr-7a6ab1409cfb6f3cce7d1da105f566ac9dc6b868b7d8fcc2aa270139fba626d0,cvarr-d0f293dd7781c1fa46a7651799a0083ae1f4639ceef0a8c3697a0f37e487fcbe,4f2b07d901a111359124e0e2b6aacf10aba321589b6f712f163c3d3bfe840ab4,0.0004335385675477086,5.704485617324921e-05,-0.0003764937113744594,0.13157965736686558,0.0018994853884902409,0.00301753487562831,0.0011180494871380691,0.2282400118340979,0.018904456294435157,-0.20933555553966274,0.0006169555046494912,0.00017658617559764852,-0.0004403693290518427,0.000811952357410076,0.0004863760026634055,-0.00032557635474667057
penalty_x,110,8603,cvar_0.50,0.5,cvarr-7a6ab1409cfb6f3cce7d1da105f566ac9dc6b868b7d8fcc2aa270139fba626d0,cvarr-6a2e9548aa2a4c2c6c25436400e5dbff15471d804e4a38f36de13a4b502ae2db,4f2b07d901a111359124e0e2b6aacf10aba321589b6f712f163c3d3bfe840ab4,0.0004335385675477086,1.426398929960813e-05,-0.00041927457824810047,0.03290131574750487,0.0018994853884902409,0.002155152198988541,0.0002556668104983001,0.2282400118340979,0.006618553114857747,-0.22162145871924016,0.0006169555046494912,0.0002555011249346178,-0.0003614543797148734,0.000811952357410076,0.00036701024717895414,-0.0004449421102311219
penalty_x,110,8604,cvar_0.05,0.05,cvarr-53aa021a122d2f8734e0c3ccb69624f6318207c154ba13c377f0e8806a22f970,cvarr-96932c1703c66af1db4c7d2911d467c88c46496c1c03edf91982009979f20385,7d8edd79032e4741954effcb6be95abd97aa47d499cf1a83475f7814bc7afe32,8.503431079058593e-05,0.00017138577730331319,8.635146651272725e-05,2.015489697157481,0.0018433733000408333,0.011303155605882994,0.00945978230584216,0.04612972900752241,0.015162648669024023,-0.030967080338498383,0.000595811616993641,0.0020656029031696165,0.0014697912861759755,0.0006971141784709817,0.004907496922676054,0.004210382744205073
penalty_x,110,8604,cvar_0.10,0.1,cvarr-53aa021a122d2f8734e0c3ccb69624f6318207c154ba13c377f0e8806a22f970,cvarr-199712421cbabe2a40513336b8afc39deb1c4475cd51f2d5f93c731d77de8355,7d8edd79032e4741954effcb6be95abd97aa47d499cf1a83475f7814bc7afe32,8.503431079058593e-05,3.896927055360399e-05,-4.6065040236981946e-05,0.4582770200792671,0.0018433733000408333,0.006164864139707652,0.004321490839666819,0.04612972900752241,0.0063211888649101645,-0.039808540142612245,0.000595811616993641,0.0010034027373925394,0.00040759112039889843,0.0006971141784709817,0.0016435296046320895,0.0009464154261611079
penalty_x,110,8604,cvar_0.25,0.25,cvarr-53aa021a122d2f8734e0c3ccb69624f6318207c154ba13c377f0e8806a22f970,cvarr-92af9c5be02abbddd8c558cb827260f90240eef9da5a7d5c20f2a1335056e802,7d8edd79032e4741954effcb6be95abd97aa47d499cf1a83475f7814bc7afe32,8.503431079058593e-05,0.0002980500272745286,0.0002130157164839427,3.5050560709374907,0.0018433733000408333,0.0033947901562363845,0.0015514168561955512,0.04612972900752241,0.08779630361747018,0.04166657460994777,0.000595811616993641,0.0006227753644711456,2.6963747477504662e-05,0.0006971141784709817,0.0008733902570401442,0.00017627607856916252
penalty_x,110,8604,cvar_0.50,0.5,cvarr-53aa021a122d2f8734e0c3ccb69624f6318207c154ba13c377f0e8806a22f970,cvarr-2de6ba369ed63d3495f8c0adf219c602c238da007e4e67b817e964e9a63f2ec3,7d8edd79032e4741954effcb6be95abd97aa47d499cf1a83475f7814bc7afe32,8.503431079058593e-05,0.00016305951337656013,7.80252025859742e-05,1.9175731755870513,0.0018433733000408333,0.0023278346959391123,0.00048446139589827905,0.04612972900752241,0.07004772016716482,0.02391799115964241,0.000595811616993641,0.00034258289068544263,-0.00025322872630819835,0.0006971141784709817,0.0004397770780352284,-0.00025733710043575325
penalty_x,110,8605,cvar_0.05,0.05,cvarr-6671718be2b3c37262fa9170f769540d30d657109d13c46e7b9cf04837020507,cvarr-42babf9db9092f0c70d7c1249f7fedb12d5de29b8ca687d2cf783859c31d3230,13d596abab7720a51507726ad50d94d81baa8279c76ae653c277061b0ee429a0,0.00017765024868987315,0.0002046618163007068,2.701156761083365e-05,1.1520491404320417,0.0018427144526341316,0.00936735301374828,0.007524638561114148,0.09640682441922832,0.02184841502186676,-0.07455840939736155,0.00022154655149937238,0.0017599383008696993,0.001538391749370327,0.00029561657654854514,0.003621323438287062,0.003325706861738517
penalty_x,110,8605,cvar_0.10,0.1,cvarr-6671718be2b3c37262fa9170f769540d30d657109d13c46e7b9cf04837020507,cvarr-4057c448f371285ff4b78f104d9c0b9809000ae8514fcdcfea8ba479aabbf514,13d596abab7720a51507726ad50d94d81baa8279c76ae653c277061b0ee429a0,0.00017765024868987315,0.00010886117646279106,-6.878907222708208e-05,0.6127836986754336,0.0018427144526341316,0.0036845037600245416,0.00184178930739041,0.09640682441922832,0.029545682011209554,-0.06686114240801877,0.00022154655149937238,0.0006314450419009029,0.0004098984904015305,0.00029561657654854514,0.0014872897559908246,0.0011916731794422795
penalty_x,110,8605,cvar_0.25,0.25,cvarr-6671718be2b3c37262fa9170f769540d30d657109d13c46e7b9cf04837020507,cvarr-b10058daa6c8ec246a1cac66b836013442bf671e485a6169fed2d43b876c512c,13d596abab7720a51507726ad50d94d81baa8279c76ae653c277061b0ee429a0,0.00017765024868987315,7.940310691653847e-05,-9.824714177333467e-05,0.44696310588989796,0.0018427144526341316,0.003029028341641121,0.0011863138890069892,0.09640682441922832,0.026214052151627622,-0.0701927722676007,0.00022154655149937238,0.00037528696737552827,0.0001537404158761559,0.00029561657654854514,0.0005350264720917768,0.00023940989554323164
penalty_x,110,8605,cvar_0.50,0.5,cvarr-6671718be2b3c37262fa9170f769540d30d657109d13c46e7b9cf04837020507,cvarr-758f02560b224a91735e0901588d274227d0b9dc15699346f2420556e865945e,13d596abab7720a51507726ad50d94d81baa8279c76ae653c277061b0ee429a0,0.00017765024868987315,4.4945813005557e-05,-0.00013270443568431613,0.2530016892012328,0.0018427144526341316,0.0020899535648352683,0.00024723911220113663,0.09640682441922832,0.021505651494749676,-0.07490117292447865,0.00022154655149937238,0.00011226470400512153,-0.00010928184749425086,0.00029561657654854514,0.00028278741446256307,-1.2829162085982069e-05
penalty_x,110,8606,cvar_0.05,0.05,cvarr-2ac6d31501763365675e447b109870e7b7f9176f9d17821ec0036618f7fc5bfe,cvarr-35235eecaa2383274e673a67ac62baa11789279a6956e0126e46beefe5b05a97,b1097067bb825dfc82f3bb1e24237aff71c80cd4a640e23155aafc5aa90fd7d5,4.435980076856337e-05,0.0007292511080287073,0.000684891307260144,16.439458595258355,0.0012018262919970372,0.010563762320698177,0.00936193602870114,0.03691032644563972,0.06903327487781927,0.03212294843217955,0.00016223649749661612,0.0008742574450314513,0.0007120209475348352,0.00039503913412944716,0.0030276539353227255,0.0026326148011932785
penalty_x,110,8606,cvar_0.10,0.1,cvarr-2ac6d31501763365675e447b109870e7b7f9176f9d17821ec0036618f7fc5bfe,cvarr-529de052dba7e9e20a131e87f8643f0387b55a2c2ddc728110fc55c3ef1c423c,b1097067bb825dfc82f3bb1e24237aff71c80cd4a640e23155aafc5aa90fd7d5,4.435980076856337e-05,0.00040285948954642774,0.00035849968877786436,9.081634330330981,0.0012018262919970372,0.004989768980860552,0.0037879426888635147,0.03691032644563972,0.08073710247742757,0.043826776031787855,0.00016223649749661612,0.0008897820163402892,0.0007275455188436731,0.00039503913412944716,0.0011581878908381723,0.0007631487567087251
penalty_x,110,8606,cvar_0.25,0.25,cvarr-2ac6d31501763365675e447b109870e7b7f9176f9d17821ec0036618f7fc5bfe,cvarr-704c3cfb38e5bc46bb7ce2dca934e0c7d4ad6969fc00011d3c1d98163f565b6a,b1097067bb825dfc82f3bb1e24237aff71c80cd4a640e23155aafc5aa90fd7d5,4.435980076856337e-05,0.0004968454623314007,0.0004524856615628373,11.200353782551298,0.0012018262919970372,0.0036014818157609797,0.0023996555237639425,0.03691032644563972,0.13795584366331698,0.10104551721767727,0.00016223649749661612,0.0005907202902814812,0.0004284837927848651,0.00039503913412944716,0.001318323259228631,0.0009232841250991837
penalty_x,110,8606,cvar_0.50,0.5,cvarr-2ac6d31501763365675e447b109870e7b7f9176f9d17821ec0036618f7fc5bfe,cvarr-0a59baef4651847f2fdef943d956f0a1e37076c8ff07b69559814bb8380d922c,b1097067bb825dfc82f3bb1e24237aff71c80cd4a640e23155aafc5aa90fd7d5,4.435980076856337e-05,6.091465445541175e-05,1.6554853686848383e-05,1.3731949512852721,0.0012018262919970372,0.0019191718809672242,0.000717345588970187,0.03691032644563972,0.03174007240284908,-0.005170254042790638,0.00016223649749661612,0.0001858245286199214,2.3588031123305273e-05,0.00039503913412944716,0.0003852074043634785,-9.83172976596865e-06
penalty_x,110,8607,cvar_0.05,0.05,cvarr-9c2a99d735c0d9a1051c1648b03fed7664855bdc7e351a09bd430d4979a8ab6e,cvarr-f244a7f7be41d9a321cba63c842f68296f018295852ac61d5b8f0f70198a4e78,f078421b05073a8253d4cd5626379ba87884c5d41d9750da8c77ccb16b6aebbe,6.638303384792269e-06,0.00033565054355210936,0.0003290122401673171,50.56270015032053,0.001155556596759531,0.010179571498520012,0.00902401490176048,0.005744680445257055,0.03297295407777321,0.027228273632516155,0.00021597312825691545,0.0010389576990319773,0.0008229845707750619,0.0003222200657777353,0.002538201190908537,0.0022159811251308017
penalty_x,110,8607,cvar_0.10,0.1,cvarr-9c2a99d735c0d9a1051c1648b03fed7664855bdc7e351a09bd430d4979a8ab6e,cvarr-91f82f3e75c34b24739d19d97adaa303ee9cb19ef3891f0a9354adcacfe9fa36,f078421b05073a8253d4cd5626379ba87884c5d41d9750da8c77ccb16b6aebbe,6.638303384792269e-06,1.7666727790184763e-05,1.1028424405392494e-05,2.661331784060605,0.001155556596759531,0.004935488584946916,0.0037799319881873846,0.005744680445257055,0.0035795296627911823,-0.0021651507824658723,0.00021597312825691545,0.0009657183351912434,0.000749745206934328,0.0003222200657777353,0.00184312484585739,0.0015209047800796547
penalty_x,110,8607,cvar_0.25,0.25,cvarr-9c2a99d735c0d9a1051c1648b03fed7664855bdc7e351a09bd430d4979a8ab6e,cvarr-b9432b61f79f46591a16ccc2174f9e097f6c4ad20b9ee9e34d0fa8244f8ad22b,f078421b05073a8253d4cd5626379ba87884c5d41d9750da8c77ccb16b6aebbe,6.638303384792269e-06,0.00024982259890792295,0.00024318429552313067,37.633501276883955,0.001155556596759531,0.002710092504801773,0.0015545359080422422,0.005744680445257055,0.09218231424399144,0.08643763379873438,0.00021597312825691545,0.0008798240802341367,0.0006638509519772212,0.0003222200657777353,0.0016458512820930575,0.0013236312163153222
penalty_x,110,8607,cvar_0.50,0.5,cvarr-9c2a99d735c0d9a1051c1648b03fed7664855bdc7e351a09bd430d4979a8ab6e,cvarr-3055513b92d0aba50193dbf5e22045b3e5b918f74ac7d76e57c3f4989f0c8a56,f078421b05073a8253d4cd5626379ba87884c5d41d9750da8c77ccb16b6aebbe,6.638303384792269e-06,0.00012286233423419667,0.0001162240308494044,18.508092672543825,0.001155556596759531,0.0026695389201971094,0.0015139823234375785,0.005744680445257055,0.046023803325978455,0.0402791228807214,0.00021597312825691545,0.0005516252288689773,0.00033565210061206184,0.0003222200657777353,0.0009845321317232497,0.0006623120659455144
penalty_x,110,8608,cvar_0.05,0.05,cvarr-05c529464c8fd6e3f25ce43582bc5e0930b48e074d5667389a129c41ec37c265,cvarr-1d4f860c6b23fff81b38665183de332686940b9427a195959f14b419f40fdf68,5a948b0059e6cad1eafa1624a933c42e29e4d1718ac6dce50d36c055f84e6118,4.3427712274204166e-05,0.00030154769041283296,0.0002581199781386288,6.9436697127596725,0.0015993247363103298,0.00953433291104701,0.00793500817473668,0.027153780147484406,0.031627560441427734,0.004473780293943328,0.00023779688259195804,0.0007885185915392257,0.0005507217089472676,0.00026716518244982747,0.001440371178804517,0.0011732059963546894
penalty_x,110,8608,cvar_0.10,0.1,cvarr-05c529464c8fd6e3f25ce43582bc5e0930b48e074d5667389a129c41ec37c265,cvarr-bf7a792bfa42eb5d8211a213fafebcb30cce82b778ebb9a69d9ec1e43f9bacdf,5a948b0059e6cad1eafa1624a933c42e29e4d1718ac6dce50d36c055f84e6118,4.3427712274204166e-05,0.00014247150904116434,9.904379676696017e-05,3.2806588599830913,0.0015993247363103298,0.007337562177504269,0.005738237441193939,0.027153780147484406,0.01941673618493592,-0.007737043962548484,0.00023779688259195804,0.001196540555317517,0.000958743672725559,0.00026716518244982747,0.0020086308173768806,0.001741465634927053
penalty_x,110,8608,cvar_0.25,0.25,cvarr-05c529464c8fd6e3f25ce43582bc5e0930b48e074d5667389a129c41ec37c265,cvarr-2313d414e3bf787b9cf4d8dc589a72d011cda97c878ad21b3da490a270d2123d,5a948b0059e6cad1eafa1624a933c42e29e4d1718ac6dce50d36c055f84e6118,4.3427712274204166e-05,7.937121608759752e-05,3.594350381339335e-05,1.8276628431736113,0.0015993247363103298,0.0029920251226309984,0.0013927003863206686,0.027153780147484406,0.026527590121904948,-0.0006261900255794574,0.00023779688259195804,0.0004895924718739651,0.00025179558928200706,0.00026716518244982747,0.0006750832582600801,0.00040791807581025267
penalty_x,110,8608,cvar_0.50,0.5,cvarr-05c529464c8fd6e3f25ce43582bc5e0930b48e074d5667389a129c41ec37c265,cvarr-ad0e5501f61af4ed909e7712c4bb5fafef8606b8598f4ba235d02d5065f604ed,5a948b0059e6cad1eafa1624a933c42e29e4d1718ac6dce50d36c055f84e6118,4.3427712274204166e-05,0.00022327663269191365,0.00017984892041770947,5.1413399647242946,0.0015993247363103298,0.003249406780810933,0.0016500820445006033,0.027153780147484406,0.06871304448875187,0.04155926434126747,0.00023779688259195804,0.0006067310262446082,0.0003689341436526501,0.00026716518244982747,0.0007766722329617114,0.0005095070505118839
penalty_x,110,8609,cvar_0.05,0.05,cvarr-48c0e81b0e5314e7336022ba5e249666d290bfb28145a741c3c5d45d64be447e,cvarr-844d5244f5027a32a717dfdac2c6d58e7f45c857b01f9a5303da5125ce4b1a2d,41434c6288e30ba1b0aaf3d27ab4b8a2f73993ce9973bfd4b4d3fbd6bcda505a,5.577113472055909e-05,0.0008023458323560177,0.0007465746976354586,14.386399638023617,0.0012958101138100854,0.009865064525149616,0.00856925441133953,0.04303958900010016,0.0813320409927931,0.03829245199269295,0.00027718330579390026,0.0015787099974590125,0.0013015266916651122,0.00030928940255437457,0.004661762499750498,0.0043524730971961235
penalty_x,110,8609,cvar_0.10,0.1,cvarr-48c0e81b0e5314e7336022ba5e249666d290bfb28145a741c3c5d45d64be447e,cvarr-81343f74aafd948ab9de434dea66467074c55e3dbd7cbf0ef76ac9b38611940b,41434c6288e30ba1b0aaf3d27ab4b8a2f73993ce9973bfd4b4d3fbd6bcda505a,5.577113472055909e-05,0.000439243313711043,0.00038347217899048394,7.875818125484963,0.0012958101138100854,0.005545692988787271,0.004249882874977186,0.04303958900010016,0.07920440503993649,0.03616481603983633,0.00027718330579390026,0.0007205646609962153,0.000443381355202315,0.00030928940255437457,0.000868984214081447,0.0005596948115270724
penalty_x,110,8609,cvar_0.25,0.25,cvarr-48c0e81b0e5314e7336022ba5e249666d290bfb28145a741c3c5d45d64be447e,cvarr-5995fc29bf5f820f1526b3393f81e462c2a34f1b11fc7340ce0bca1bad50b4b8,41434c6288e30ba1b0aaf3d27ab4b8a2f73993ce9973bfd4b4d3fbd6bcda505a,5.577113472055909e-05,2.8114392422765094e-06,-5.295969547828258e-05,0.05041029300126683,0.0012958101138100854,0.001986739652199801,0.0006909295383897157,0.04303958900010016,0.0014151019934411468,-0.041624487006659015,0.00027718330579390026,0.00014600622421616355,-0.0001311770815777367,0.00030928940255437457,0.0004827427369987557,0.0001734533344443811
penalty_x,110,8609,cvar_0.50,0.5,cvarr-48c0e81b0e5314e7336022ba5e249666d290bfb28145a741c3c5d45d64be447e,cvarr-671ec867edabbea9c1557001bf25cdf35dc0a2b17a26a668fd9738df109988f7,41434c6288e30ba1b0aaf3d27ab4b8a2f73993ce9973bfd4b4d3fbd6bcda505a,5.577113472055909e-05,4.593060727521855e-05,-9.840527445340537e-06,0.8235551868426841,0.0012958101138100854,0.0026588322785773334,0.001363022164767248,0.04303958900010016,0.01727472907760648,-0.02576485992249368,0.00027718330579390026,0.00034916159130047485,7.19782855065746e-05,0.00030928940255437457,0.00044184712125102505,0.00013255771869665048
penalty_x,110,8610,cvar_0.05,0.05,cvarr-29a0afdd84e636c7821dc92be067cae16c1fc3b5d8bd8a1419915ea36e44ecc4,cvarr-d506e1933d12a826dc7d2b99593c0fda0f72c0d23a2581eead415a26b3923400,13d3f4ae63becf2598963bbb0987a203d65da6a4ec88a7ba25be0b0459182886,1.1213519001414508e-05,3.432528787015347e-05,2.3111768868738963e-05,3.06106297816266,0.001181056398424036,0.006640347357688395,0.005459290959264359,0.009494482241811205,0.005169200648880305,-0.0043252815929309,8.067390413857493e-05,0.0003938860142787219,0.000313212110140147,0.0002828392573737011,0.001164831665137575,0.0008819924077638739
penalty_x,110,8610,cvar_0.10,0.1,cvarr-29a0afdd84e636c7821dc92be067cae16c1fc3b5d8bd8a1419915ea36e44ecc4,cvarr-76372716480e6ddfdd59698cf47e3e50e90f9687e9f678ca560ba743729ae752,13d3f4ae63becf2598963bbb0987a203d65da6a4ec88a7ba25be0b0459182886,1.1213519001414508e-05,0.0004889168170338433,0.00047770329803242876,43.6006588986178,0.001181056398424036,0.005324838185366828,0.004143781786942792,0.009494482241811205,0.0918181548459884,0.0823236726041772,8.067390413857493e-05,0.0016470855446859447,0.00156641164054737,0.0002828392573737011,0.0019026511287512013,0.0016198118713775002
penalty_x,110,8610,cvar_0.25,0.25,cvarr-29a0afdd84e636c7821dc92be067cae16c1fc3b5d8bd8a1419915ea36e44ecc4,cvarr-40111480f36ae3e6e0b9f108db1a0129df12b935a1717624966ee934d6b850c9,13d3f4ae63becf2598963bbb0987a203d65da6a4ec88a7ba25be0b0459182886,1.1213519001414508e-05,5.731293927395274e-05,4.6099420272538234e-05,5.111057400154501,0.001181056398424036,0.00213869590550141,0.0009576395070773739,0.009494482241811205,0.02679807780363984,0.017303595561828634,8.067390413857493e-05,0.0003220257305677341,0.00024135182642915918,0.0002828392573737011,0.0003741510456352401,9.1311788261539e-05
penalty_x,110,8610,cvar_0.50,0.5,cvarr-29a0afdd84e636c7821dc92be067cae16c1fc3b5d8bd8a1419915ea36e44ecc4,cvarr-98ce86cf0082b4a6cf7911e6ca5dec97e2dc69e5b550385de57129cafa924392,13d3f4ae63becf2598963bbb0987a203d65da6a4ec88a7ba25be0b0459182886,1.1213519001414508e-05,8.89179904132386e-05,7.770447141182409e-05,7.929534912458988,0.001181056398424036,0.0016726135609138413,0.0004915571624898054,0.009494482241811205,0.053161108154986966,0.04366662591317576,8.067390413857493e-05,0.0005173886913288832,0.0004367147871903082,0.0002828392573737011,0.0006786970447804558,0.00039585778740675476
