state_index,basis_state,penalized_energy,feasibility,decoded_route_id,decoded_route,true_route_cost,is_optimal_route
15293,10111101110111,102.0,False,,,,False
15294,01111101110111,128.0,False,,,,False
15295,11111101110111,118.0,False,,,,False
15296,00000011110111,95.0,False,,,,False
15297,10000011110111,97.0,False,,,,False
15298,01000011110111,63.0,False,,,,False
15299,11000011110111,77.0,False,,,,False
15300,00100011110111,102.0,False,,,,False
15301,10100011110111,116.0,False,,,,False
15302,01100011110111,82.0,False,,,,False
15303,11100011110111,108.0,False,,,,False
15304,00010011110111,72.0,False,,,,False
15305,10010011110111,62.0,False,,,,False
15306,01010011110111,52.0,False,,,,False
15307,11010011110111,54.0,False,,,,False
15308,00110011110111,79.0,False,,,,False
15309,10110011110111,81.0,False,,,,False
15310,01110011110111,71.0,False,,,,False
15311,11110011110111,85.0,False,,,,False
15312,00001011110111,111.0,False,,,,False
15313,10001011110111,101.0,False,,,,False
15314,01001011110111,79.0,False,,,,False
15315,11001011110111,81.0,False,,,,False
15316,00101011110111,130.0,False,,,,False
15317,10101011110111,132.0,False,,,,False
15318,01101011110111,110.0,False,,,,False
15319,11101011110111,124.0,False,,,,False
15320,00011011110111,100.0,False,,,,False
15321,10011011110111,78.0,False,,,,False
15322,01011011110111,80.0,False,,,,False
15323,11011011110111,70.0,False,,,,False
15324,00111011110111,119.0,False,,,,False
15325,10111011110111,109.0,False,,,,False
15326,01111011110111,111.0,False,,,,False
15327,11111011110111,113.0,False,,,,False
15328,00000111110111,114.0,False,,,,False
15329,10000111110111,104.0,False,,,,False
15330,01000111110111,82.0,False,,,,False
15331,11000111110111,84.0,False,,,,False
15332,00100111110111,121.0,False,,,,False
15333,10100111110111,123.0,False,,,,False
15334,01100111110111,101.0,False,,,,False
15335,11100111110111,115.0,False,,,,False
15336,00010111110111,103.0,False,,,,False
15337,10010111110111,81.0,False,,,,False
15338,01010111110111,83.0,False,,,,False
15339,11010111110111,73.0,False,,,,False
15340,00110111110111,110.0,False,,,,False
15341,10110111110111,100.0,False,,,,False
15342,01110111110111,102.0,False,,,,False
15343,11110111110111,104.0,False,,,,False
15344,00001111110111,142.0,False,,,,False
15345,10001111110111,120.0,False,,,,False
15346,01001111110111,110.0,False,,,,False
15347,11001111110111,100.0,False,,,,False
15348,00101111110111,161.0,False,,,,False
15349,10101111110111,151.0,False,,,,False
15350,01101111110111,141.0,False,,,,False
15351,11101111110111,143.0,False,,,,False
15352,00011111110111,143.0,False,,,,False
15353,10011111110111,109.0,False,,,,False
15354,01011111110111,123.0,False,,,,False
15355,11011111110111,101.0,False,,,,False
15356,00111111110111,162.0,False,,,,False
15357,10111111110111,140.0,False,,,,False
15358,01111111110111,154.0,False,,,,False
15359,11111111110111,144.0,False,,,,False
15360,00000000001111,61.0,False,,,,False
15361,10000000001111,63.0,False,,,,False
15362,01000000001111,65.0,False,,,,False
15363,11000000001111,79.0,False,,,,False
15364,00100000001111,56.0,False,,,,False
15365,10100000001111,70.0,False,,,,False
15366,01100000001111,72.0,False,,,,False
15367,11100000001111,98.0,False,,,,False
15368,00010000001111,74.0,False,,,,False
15369,10010000001111,64.0,False,,,,False
15370,01010000001111,90.0,False,,,,False
15371,11010000001111,92.0,False,,,,False
15372,00110000001111,69.0,False,,,,False
15373,10110000001111,71.0,False,,,,False
15374,01110000001111,97.0,False,,,,False
15375,11110000001111,111.0,False,,,,False
15376,00001000001111,65.0,False,,,,False
15377,10001000001111,55.0,False,,,,False
15378,01001000001111,69.0,False,,,,False
15379,11001000001111,71.0,False,,,,False
15380,00101000001111,72.0,False,,,,False
15381,10101000001111,74.0,False,,,,False
15382,01101000001111,88.0,False,,,,False
15383,11101000001111,102.0,False,,,,False
15384,00011000001111,90.0,False,,,,False
15385,10011000001111,68.0,False,,,,False
15386,01011000001111,106.0,False,,,,False
15387,11011000001111,96.0,False,,,,False
15388,00111000001111,97.0,False,,,,False
15389,10111000001111,87.0,False,,,,False
15390,01111000001111,125.0,False,,,,False
15391,11111000001111,127.0,False,,,,False
15392,00000100001111,56.0,False,,,,False
15393,10000100001111,46.0,False,,,,False
15394,01000100001111,60.0,False,,,,False
15395,11000100001111,62.0,False,,,,False
15396,00100100001111,51.0,False,,,,False
15397,10100100001111,53.0,False,,,,False
15398,01100100001111,67.0,False,,,,False
15399,11100100001111,81.0,False,,,,False
15400,00010100001111,81.0,False,,,,False
15401,10010100001111,59.0,False,,,,False
15402,01010100001111,97.0,False,,,,False
15403,11010100001111,87.0,False,,,,False
15404,00110100001111,76.0,False,,,,False
15405,10110100001111,66.0,False,,,,False
15406,01110100001111,104.0,False,,,,False
15407,11110100001111,106.0,False,,,,False
15408,00001100001111,72.0,False,,,,False
15409,10001100001111,50.0,False,,,,False
15410,01001100001111,76.0,False,,,,False
15411,11001100001111,66.0,False,,,,False
15412,00101100001111,79.0,False,,,,False
15413,10101100001111,69.0,False,,,,False
15414,01101100001111,95.0,False,,,,False
15415,11101100001111,97.0,False,,,,False
15416,00011100001111,109.0,False,,,,False
15417,10011100001111,75.0,False,,,,False
15418,01011100001111,125.0,False,,,,False
15419,11011100001111,103.0,False,,,,False
15420,00111100001111,116.0,False,,,,False
15421,10111100001111,94.0,False,,,,False
15422,01111100001111,144.0,False,,,,False
15423,11111100001111,134.0,False,,,,False
15424,00000010001111,63.0,False,,,,False
15425,10000010001111,65.0,False,,,,False
15426,01000010001111,55.0,False,,,,False
15427,11000010001111,69.0,False,,,,False
15428,00100010001111,70.0,False,,,,False
15429,10100010001111,84.0,False,,,,False
15430,01100010001111,74.0,False,,,,False
15431,11100010001111,100.0,False,,,,False
15432,00010010001111,64.0,False,,,,False
15433,10010010001111,54.0,False,,,,False
15434,01010010001111,68.0,False,,,,False
15435,11010010001111,70.0,False,,,,False
15436,00110010001111,71.0,False,,,,False
15437,10110010001111,73.0,False,,,,False
15438,01110010001111,87.0,False,,,,False
15439,11110010001111,101.0,False,,,,False
15440,00001010001111,79.0,False,,,,False
15441,10001010001111,69.0,False,,,,False
15442,01001010001111,71.0,False,,,,False
15443,11001010001111,73.0,False,,,,False
15444,00101010001111,98.0,False,,,,False
15445,10101010001111,100.0,False,,,,False
15446,01101010001111,102.0,False,,,,False
15447,11101010001111,116.0,False,,,,False
15448,00011010001111,92.0,False,,,,False
15449,10011010001111,70.0,False,,,,False
15450,01011010001111,96.0,False,,,,False
15451,11011010001111,86.0,False,,,,False
15452,00111010001111,111.0,False,,,,False
15453,10111010001111,101.0,False,,,,False
15454,01111010001111,127.0,False,,,,False
15455,11111010001111,129.0,False,,,,False
15456,00000110001111,58.0,False,,,,False
15457,10000110001111,48.0,False,,,,False
15458,01000110001111,50.0,False,,,,False
15459,11000110001111,52.0,False,,,,False
15460,00100110001111,65.0,False,,,,False
15461,10100110001111,67.0,False,,,,False
15462,01100110001111,69.0,False,,,,False
15463,11100110001111,83.0,False,,,,False
15464,00010110001111,71.0,False,,,,False
15465,10010110001111,49.0,False,,,,False
15466,01010110001111,75.0,False,,,,False
15467,11010110001111,65.0,False,,,,False
15468,00110110001111,78.0,False,,,,False
15469,10110110001111,68.0,False,,,,False
15470,01110110001111,94.0,False,,,,False
15471,11110110001111,96.0,False,,,,False
15472,00001110001111,86.0,False,,,,False
15473,10001110001111,64.0,False,,,,False
15474,01001110001111,78.0,False,,,,False
15475,11001110001111,68.0,False,,,,False
15476,00101110001111,105.0,False,,,,False
15477,10101110001111,95.0,False,,,,False
15478,01101110001111,109.0,False,,,,False
15479,11101110001111,111.0,False,,,,False
15480,00011110001111,111.0,False,,,,False
15481,10011110001111,77.0,False,,,,False
15482,01011110001111,115.0,False,,,,False
15483,11011110001111,93.0,False,,,,False
15484,00111110001111,130.0,False,,,,False
15485,10111110001111,108.0,False,,,,False
15486,01111110001111,146.0,False,,,,False
15487,11111110001111,136.0,False,,,,False
15488,00000001001111,52.0,False,,,,False
15489,10000001001111,54.0,False,,,,False
15490,01000001001111,44.0,False,,,,False
15491,11000001001111,58.0,False,,,,False
15492,00100001001111,47.0,False,,,,False
15493,10100001001111,61.0,False,,,,False
15494,01100001001111,51.0,False,,,,False
15495,11100001001111,77.0,False,,,,False
15496,00010001001111,53.0,False,,,,False
15497,10010001001111,43.0,False,,,,False
15498,01010001001111,57.0,False,,,,False
15499,11010001001111,59.0,False,,,,False
15500,00110001001111,48.0,False,,,,False
15501,10110001001111,50.0,False,,,,False
15502,01110001001111,64.0,False,,,,False
15503,11110001001111,78.0,False,,,,False
15504,00001001001111,56.0,False,,,,False
15505,10001001001111,46.0,False,,,,False
15506,01001001001111,48.0,False,,,,False
15507,11001001001111,50.0,False,,,,False
15508,00101001001111,63.0,False,,,,False
15509,10101001001111,65.0,False,,,,False
15510,01101001001111,67.0,False,,,,False
15511,11101001001111,81.0,False,,,,False
15512,00011001001111,69.0,False,,,,False
15513,10011001001111,47.0,False,,,,False
15514,01011001001111,73.0,False,,,,False
15515,11011001001111,63.0,False,,,,False
15516,00111001001111,76.0,False,,,,False
15517,10111001001111,66.0,False,,,,False
15518,01111001001111,92.0,False,,,,False
15519,11111001001111,94.0,False,,,,False
15520,00000101001111,59.0,False,,,,False
15521,10000101001111,49.0,False,,,,False
15522,01000101001111,51.0,False,,,,False
15523,11000101001111,53.0,False,,,,False
15524,00100101001111,54.0,False,,,,False
15525,10100101001111,56.0,False,,,,False
15526,01100101001111,58.0,False,,,,False
15527,11100101001111,72.0,False,,,,False
15528,00010101001111,72.0,False,,,,False
15529,10010101001111,50.0,False,,,,False
15530,01010101001111,76.0,False,,,,False
15531,11010101001111,66.0,False,,,,False
15532,00110101001111,67.0,False,,,,False
15533,10110101001111,57.0,False,,,,False
15534,01110101001111,83.0,False,,,,False
15535,11110101001111,85.0,False,,,,False
15536,00001101001111,75.0,False,,,,False
15537,10001101001111,53.0,False,,,,False
15538,01001101001111,67.0,False,,,,False
15539,11001101001111,57.0,False,,,,False
15540,00101101001111,82.0,False,,,,False
15541,10101101001111,72.0,False,,,,False
15542,01101101001111,86.0,False,,,,False
15543,11101101001111,88.0,False,,,,False
15544,00011101001111,100.0,False,,,,False
15545,10011101001111,66.0,False,,,,False
15546,01011101001111,104.0,False,,,,False
15547,11011101001111,82.0,False,,,,False
15548,00111101001111,107.0,False,,,,False
15549,10111101001111,85.0,False,,,,False
15550,01111101001111,123.0,False,,,,False
15551,11111101001111,113.0,False,,,,False
15552,00000011001111,66.0,False,,,,False
15553,10000011001111,68.0,False,,,,False
15554,01000011001111,46.0,False,,,,False
15555,11000011001111,60.0,False,,,,False
15556,00100011001111,73.0,False,,,,False
15557,10100011001111,87.0,False,,,,False
15558,01100011001111,65.0,False,,,,False
15559,11100011001111,91.0,False,,,,False
15560,00010011001111,55.0,False,,,,False
15561,10010011001111,45.0,False,,,,False
15562,01010011001111,47.0,False,,,,False
15563,11010011001111,49.0,False,,,,False
15564,00110011001111,62.0,False,,,,False
15565,10110011001111,64.0,False,,,,False
15566,01110011001111,66.0,False,,,,False
15567,11110011001111,80.0,False,,,,False
15568,00001011001111,82.0,False,,,,False
15569,10001011001111,72.0,False,,,,False
15570,01001011001111,62.0,False,,,,False
15571,11001011001111,64.0,False,,,,False
15572,00101011001111,101.0,False,,,,False
15573,10101011001111,103.0,False,,,,False
15574,01101011001111,93.0,False,,,,False
15575,11101011001111,107.0,False,,,,False
15576,00011011001111,83.0,False,,,,False
15577,10011011001111,61.0,False,,,,False
15578,01011011001111,75.0,False,,,,False
15579,11011011001111,65.0,False,,,,False
15580,00111011001111,102.0,False,,,,False
15581,10111011001111,92.0,False,,,,False
15582,01111011001111,106.0,False,,,,False
15583,11111011001111,108.0,False,,,,False
15584,00000111001111,73.0,False,,,,False
15585,10000111001111,63.0,False,,,,False
15586,01000111001111,53.0,False,,,,False
15587,11000111001111,55.0,False,,,,False
15588,00100111001111,80.0,False,,,,False
15589,10100111001111,82.0,False,,,,False
15590,01100111001111,72.0,False,,,,False
15591,11100111001111,86.0,False,,,,False
15592,00010111001111,74.0,False,,,,False
15593,10010111001111,52.0,False,,,,False
15594,01010111001111,66.0,False,,,,False
15595,11010111001111,56.0,False,,,,False
15596,00110111001111,81.0,False,,,,False
15597,10110111001111,71.0,False,,,,False
15598,01110111001111,85.0,False,,,,False
15599,11110111001111,87.0,False,,,,False
15600,00001111001111,101.0,False,,,,False
15601,10001111001111,79.0,False,,,,False
15602,01001111001111,81.0,False,,,,False
15603,11001111001111,71.0,False,,,,False
15604,00101111001111,120.0,False,,,,False
15605,10101111001111,110.0,False,,,,False
15606,01101111001111,112.0,False,,,,False
15607,11101111001111,114.0,False,,,,False
15608,00011111001111,114.0,False,,,,False
15609,10011111001111,80.0,False,,,,False
15610,01011111001111,106.0,False,,,,False
15611,11011111001111,84.0,False,,,,False
15612,00111111001111,133.0,False,,,,False
15613,10111111001111,111.0,False,,,,False
15614,01111111001111,137.0,False,,,,False
15615,11111111001111,127.0,False,,,,False
15616,00000000101111,92.0,False,,,,False
15617,10000000101111,94.0,False,,,,False
15618,01000000101111,84.0,False,,,,False
15619,11000000101111,98.0,False,,,,False
15620,00100000101111,87.0,False,,,,False
15621,10100000101111,101.0,False,,,,False
15622,01100000101111,91.0,False,,,,False
15623,11100000101111,117.0,False,,,,False
15624,00010000101111,93.0,False,,,,False
15625,10010000101111,83.0,False,,,,False
15626,01010000101111,97.0,False,,,,False
15627,11010000101111,99.0,False,,,,False
15628,00110000101111,88.0,False,,,,False
15629,10110000101111,90.0,False,,,,False
15630,01110000101111,104.0,False,,,,False
15631,11110000101111,118.0,False,,,,False
15632,00001000101111,96.0,False,,,,False
15633,10001000101111,86.0,False,,,,False
15634,01001000101111,88.0,False,,,,False
15635,11001000101111,90.0,False,,,,False
15636,00101000101111,103.0,False,,,,False
15637,10101000101111,105.0,False,,,,False
15638,01101000101111,107.0,False,,,,False
15639,11101000101111,121.0,False,,,,False
15640,00011000101111,109.0,False,,,,False
15641,10011000101111,87.0,False,,,,False
15642,01011000101111,113.0,False,,,,False
15643,11011000101111,103.0,False,,,,False
15644,00111000101111,116.0,False,,,,False
15645,10111000101111,106.0,False,,,,False
15646,01111000101111,132.0,False,,,,False
15647,11111000101111,134.0,False,,,,False
15648,00000100101111,87.0,False,,,,False
15649,10000100101111,77.0,False,,,,False
15650,01000100101111,79.0,False,,,,False
15651,11000100101111,81.0,False,,,,False
15652,00100100101111,82.0,False,,,,False
15653,10100100101111,84.0,False,,,,False
15654,01100100101111,86.0,False,,,,False
15655,11100100101111,100.0,False,,,,False
15656,00010100101111,100.0,False,,,,False
15657,10010100101111,78.0,False,,,,False
15658,01010100101111,104.0,False,,,,False
15659,11010100101111,94.0,False,,,,False
15660,00110100101111,95.0,False,,,,False
15661,10110100101111,85.0,False,,,,False
15662,01110100101111,111.0,False,,,,False
15663,11110100101111,113.0,False,,,,False
15664,00001100101111,103.0,False,,,,False
15665,10001100101111,81.0,False,,,,False
15666,01001100101111,95.0,False,,,,False
15667,11001100101111,85.0,False,,,,False
15668,00101100101111,110.0,False,,,,False
15669,10101100101111,100.0,False,,,,False
15670,01101100101111,114.0,False,,,,False
15671,11101100101111,116.0,False,,,,False
15672,00011100101111,128.0,False,,,,False
15673,10011100101111,94.0,False,,,,False
15674,01011100101111,132.0,False,,,,False
15675,11011100101111,110.0,False,,,,False
15676,00111100101111,135.0,False,,,,False
15677,10111100101111,113.0,False,,,,False
15678,01111100101111,151.0,False,,,,False
15679,11111100101111,141.0,False,,,,False
15680,00000010101111,106.0,False,,,,False
15681,10000010101111,108.0,False,,,,False
15682,01000010101111,86.0,False,,,,False
15683,11000010101111,100.0,False,,,,False
15684,00100010101111,113.0,False,,,,False
15685,10100010101111,127.0,False,,,,False
15686,01100010101111,105.0,False,,,,False
15687,11100010101111,131.0,False,,,,False
15688,00010010101111,95.0,False,,,,False
15689,10010010101111,85.0,False,,,,False
15690,01010010101111,87.0,False,,,,False
15691,11010010101111,89.0,False,,,,False
15692,00110010101111,102.0,False,,,,False
15693,10110010101111,104.0,False,,,,False
15694,01110010101111,106.0,False,,,,False
15695,11110010101111,120.0,False,,,,False
15696,00001010101111,122.0,False,,,,False
15697,10001010101111,112.0,False,,,,False
15698,01001010101111,102.0,False,,,,False
15699,11001010101111,104.0,False,,,,False
15700,00101010101111,141.0,False,,,,False
15701,10101010101111,143.0,False,,,,False
15702,01101010101111,133.0,False,,,,False
15703,11101010101111,147.0,False,,,,False
15704,00011010101111,123.0,False,,,,False
15705,10011010101111,101.0,False,,,,False
15706,01011010101111,115.0,False,,,,False
15707,11011010101111,105.0,False,,,,False
15708,00111010101111,142.0,False,,,,False
15709,10111010101111,132.0,False,,,,False
15710,01111010101111,146.0,False,,,,False
15711,11111010101111,148.0,False,,,,False
15712,00000110101111,101.0,False,,,,False
15713,10000110101111,91.0,False,,,,False
15714,01000110101111,81.0,False,,,,False
15715,11000110101111,83.0,False,,,,False
15716,00100110101111,108.0,False,,,,False
15717,10100110101111,110.0,False,,,,False
15718,01100110101111,100.0,False,,,,False
15719,11100110101111,114.0,False,,,,False
15720,00010110101111,102.0,False,,,,False
15721,10010110101111,80.0,False,,,,False
15722,01010110101111,94.0,False,,,,False
15723,11010110101111,84.0,False,,,,False
15724,00110110101111,109.0,False,,,,False
15725,10110110101111,99.0,False,,,,False
15726,01110110101111,113.0,False,,,,False
15727,11110110101111,115.0,False,,,,False
15728,00001110101111,129.0,False,,,,False
15729,10001110101111,107.0,False,,,,False
15730,01001110101111,109.0,False,,,,False
15731,11001110101111,99.0,False,,,,False
15732,00101110101111,148.0,False,,,,False
15733,10101110101111,138.0,False,,,,False
15734,01101110101111,140.0,False,,,,False
15735,11101110101111,142.0,False,,,,False
15736,00011110101111,142.0,False,,,,False
15737,10011110101111,108.0,False,,,,False
15738,01011110101111,134.0,False,,,,False
15739,11011110101111,112.0,False,,,,False
15740,00111110101111,161.0,False,,,,False
15741,10111110101111,139.0,False,,,,False
15742,01111110101111,165.0,False,,,,False
15743,11111110101111,155.0,False,,,,False
15744,00000001101111,95.0,False,,,,False
15745,10000001101111,97.0,False,,,,False
15746,01000001101111,75.0,False,,,,False
15747,11000001101111,89.0,False,,,,False
15748,00100001101111,90.0,False,,,,False
15749,10100001101111,104.0,False,,,,False
15750,01100001101111,82.0,False,,,,False
15751,11100001101111,108.0,False,,,,False
15752,00010001101111,84.0,False,,,,False
15753,10010001101111,74.0,False,,,,False
15754,01010001101111,76.0,False,,,,False
15755,11010001101111,78.0,False,,,,False
15756,00110001101111,79.0,False,,,,False
15757,10110001101111,81.0,False,,,,False
15758,01110001101111,83.0,False,,,,False
15759,11110001101111,97.0,False,,,,False
15760,00001001101111,99.0,False,,,,False
15761,10001001101111,89.0,False,,,,False
15762,01001001101111,79.0,False,,,,False
15763,11001001101111,81.0,False,,,,False
15764,00101001101111,106.0,False,,,,False
15765,10101001101111,108.0,False,,,,False
15766,01101001101111,98.0,False,,,,False
15767,11101001101111,112.0,False,,,,False
15768,00011001101111,100.0,False,,,,False
15769,10011001101111,78.0,False,,,,False
15770,01011001101111,92.0,False,,,,False
15771,11011001101111,82.0,False,,,,False
15772,00111001101111,107.0,False,,,,False
15773,10111001101111,97.0,False,,,,False
15774,01111001101111,111.0,False,,,,False
15775,11111001101111,113.0,False,,,,False
15776,00000101101111,102.0,False,,,,False
15777,10000101101111,92.0,False,,,,False
15778,01000101101111,82.0,False,,,,False
15779,11000101101111,84.0,False,,,,False
15780,00100101101111,97.0,False,,,,False
15781,10100101101111,99.0,False,,,,False
15782,01100101101111,89.0,False,,,,False
15783,11100101101111,103.0,False,,,,False
15784,00010101101111,103.0,False,,,,False
15785,10010101101111,81.0,False,,,,False
15786,01010101101111,95.0,False,,,,False
15787,11010101101111,85.0,False,,,,False
15788,00110101101111,98.0,False,,,,False
15789,10110101101111,88.0,False,,,,False
15790,01110101101111,102.0,False,,,,False
15791,11110101101111,104.0,False,,,,False
15792,00001101101111,118.0,False,,,,False
15793,10001101101111,96.0,False,,,,False
15794,01001101101111,98.0,False,,,,False
15795,11001101101111,88.0,False,,,,False
15796,00101101101111,125.0,False,,,,False
15797,10101101101111,115.0,False,,,,False
15798,01101101101111,117.0,False,,,,False
15799,11101101101111,119.0,False,,,,False
15800,00011101101111,131.0,False,,,,False
15801,10011101101111,97.0,False,,,,False
15802,01011101101111,123.0,False,,,,False
15803,11011101101111,101.0,False,,,,False
15804,00111101101111,138.0,False,,,,False
15805,10111101101111,116.0,False,,,,False
15806,01111101101111,142.0,False,,,,False
15807,11111101101111,132.0,False,,,,False
15808,00000011101111,121.0,False,,,,False
15809,10000011101111,123.0,False,,,,False
15810,01000011101111,89.0,False,,,,False
15811,11000011101111,103.0,False,,,,False
15812,00100011101111,128.0,False,,,,False
15813,10100011101111,142.0,False,,,,False
15814,01100011101111,108.0,False,,,,False
15815,11100011101111,134.0,False,,,,False
15816,00010011101111,98.0,False,,,,False
15817,10010011101111,88.0,False,,,,False
15818,01010011101111,78.0,False,,,,False
15819,11010011101111,80.0,False,,,,False
15820,00110011101111,105.0,False,,,,False
15821,10110011101111,107.0,False,,,,False
15822,01110011101111,97.0,False,,,,False
15823,11110011101111,111.0,False,,,,False
15824,00001011101111,137.0,False,,,,False
15825,10001011101111,127.0,False,,,,False
15826,01001011101111,105.0,False,,,,False
15827,11001011101111,107.0,False,,,,False
15828,00101011101111,156.0,False,,,,False
15829,10101011101111,158.0,False,,,,False
15830,01101011101111,136.0,False,,,,False
15831,11101011101111,150.0,False,,,,False
15832,00011011101111,126.0,False,,,,False
15833,10011011101111,104.0,False,,,,False
15834,01011011101111,106.0,False,,,,False
15835,11011011101111,96.0,False,,,,False
15836,00111011101111,145.0,False,,,,False
15837,10111011101111,135.0,False,,,,False
15838,01111011101111,137.0,False,,,,False
15839,11111011101111,139.0,False,,,,False
15840,00000111101111,128.0,False,,,,False
15841,10000111101111,118.0,False,,,,False
15842,01000111101111,96.0,False,,,,False
15843,11000111101111,98.0,False,,,,False
15844,00100111101111,135.0,False,,,,False
15845,10100111101111,137.0,False,,,,False
15846,01100111101111,115.0,False,,,,False
15847,11100111101111,129.0,False,,,,False
15848,00010111101111,117.0,False,,,,False
15849,10010111101111,95.0,False,,,,False
15850,01010111101111,97.0,False,,,,False
15851,11010111101111,87.0,False,,,,False
15852,00110111101111,124.0,False,,,,False
15853,10110111101111,114.0,False,,,,False
15854,01110111101111,116.0,False,,,,False
15855,11110111101111,118.0,False,,,,False
15856,00001111101111,156.0,False,,,,False
15857,10001111101111,134.0,False,,,,False
15858,01001111101111,124.0,False,,,,False
15859,11001111101111,114.0,False,,,,False
15860,00101111101111,175.0,False,,,,False
15861,10101111101111,165.0,False,,,,False
15862,01101111101111,155.0,False,,,,False
15863,11101111101111,157.0,False,,,,False
15864,00011111101111,157.0,False,,,,False
15865,10011111101111,123.0,False,,,,False
15866,01011111101111,137.0,False,,,,False
15867,11011111101111,115.0,False,,,,False
15868,00111111101111,176.0,False,,,,False
15869,10111111101111,154.0,False,,,,False
15870,01111111101111,168.0,False,,,,False
15871,11111111101111,158.0,False,,,,False
15872,00000000011111,63.0,False,,,,False
15873,10000000011111,65.0,False,,,,False
15874,01000000011111,67.0,False,,,,False
15875,11000000011111,81.0,False,,,,False
15876,00100000011111,46.0,False,,,,False
15877,10100000011111,60.0,False,,,,False
15878,01100000011111,62.0,False,,,,False
15879,11100000011111,88.0,False,,,,False
15880,00010000011111,76.0,False,,,,False
15881,10010000011111,66.0,False,,,,False
15882,01010000011111,92.0,False,,,,False
15883,11010000011111,94.0,False,,,,False
15884,00110000011111,59.0,False,,,,False
15885,10110000011111,61.0,False,,,,False
15886,01110000011111,87.0,False,,,,False
15887,11110000011111,101.0,False,,,,False
15888,00001000011111,55.0,False,,,,False
15889,10001000011111,45.0,False,,,,False
15890,01001000011111,59.0,False,,,,False
15891,11001000011111,61.0,False,,,,False
15892,00101000011111,50.0,False,,,,False
15893,10101000011111,52.0,False,,,,False
15894,01101000011111,66.0,False,,,,False
15895,11101000011111,80.0,False,,,,False
15896,00011000011111,80.0,False,,,,False
15897,10011000011111,58.0,False,,,,False
15898,01011000011111,96.0,False,,,,False
15899,11011000011111,86.0,False,,,,False
15900,00111000011111,75.0,False,,,,False
15901,10111000011111,65.0,False,,,,False
15902,01111000011111,103.0,False,,,,False
15903,11111000011111,105.0,False,,,,False
15904,00000100011111,70.0,False,,,,False
15905,10000100011111,60.0,False,,,,False
15906,01000100011111,74.0,False,,,,False
15907,11000100011111,76.0,False,,,,False
15908,00100100011111,53.0,False,,,,False
15909,10100100011111,55.0,False,,,,False
15910,01100100011111,69.0,False,,,,False
15911,11100100011111,83.0,False,,,,False
15912,00010100011111,95.0,False,,,,False
15913,10010100011111,73.0,False,,,,False
15914,01010100011111,111.0,False,,,,False
15915,11010100011111,101.0,False,,,,False
15916,00110100011111,78.0,False,,,,False
15917,10110100011111,68.0,False,,,,False
15918,01110100011111,106.0,False,,,,False
15919,11110100011111,108.0,False,,,,False
15920,00001100011111,74.0,False,,,,False
15921,10001100011111,52.0,False,,,,False
15922,01001100011111,78.0,False,,,,False
15923,11001100011111,68.0,False,,,,False
15924,00101100011111,69.0,False,,,,False
15925,10101100011111,59.0,False,,,,False
15926,01101100011111,85.0,False,,,,False
15927,11101100011111,87.0,False,,,,False
15928,00011100011111,111.0,False,,,,False
15929,10011100011111,77.0,False,,,,False
15930,01011100011111,127.0,False,,,,False
15931,11011100011111,105.0,False,,,,False
15932,00111100011111,106.0,False,,,,False
15933,10111100011111,84.0,False,,,,False
15934,01111100011111,134.0,False,,,,False
15935,11111100011111,124.0,False,,,,False
15936,00000010011111,53.0,False,,,,False
15937,10000010011111,55.0,False,,,,False
15938,01000010011111,45.0,False,,,,False
15939,11000010011111,59.0,False,,,,False
15940,00100010011111,48.0,False,,,,False
15941,10100010011111,62.0,False,,,,False
15942,01100010011111,52.0,False,,,,False
15943,11100010011111,78.0,False,,,,False
15944,00010010011111,54.0,False,,,,False
15945,10010010011111,44.0,False,,,,False
15946,01010010011111,58.0,False,,,,False
15947,11010010011111,60.0,False,,,,False
15948,00110010011111,49.0,False,,,,False
15949,10110010011111,51.0,False,,,,False
15950,01110010011111,65.0,False,,,,False
15951,11110010011111,79.0,False,,,,False
15952,00001010011111,57.0,False,,,,False
15953,10001010011111,47.0,False,,,,False
15954,01001010011111,49.0,False,,,,False
15955,11001010011111,51.0,False,,,,False
15956,00101010011111,64.0,False,,,,False
15957,10101010011111,66.0,False,,,,False
15958,01101010011111,68.0,False,,,,False
15959,11101010011111,82.0,False,,,,False
15960,00011010011111,70.0,False,,,,False
15961,10011010011111,48.0,False,,,,False
15962,01011010011111,74.0,False,,,,False
15963,11011010011111,64.0,False,,,,False
15964,00111010011111,77.0,False,,,,False
15965,10111010011111,67.0,False,,,,False
15966,01111010011111,93.0,False,,,,False
15967,11111010011111,95.0,False,,,,False
15968,00000110011111,60.0,False,,,,False
15969,10000110011111,50.0,False,,,,False
15970,01000110011111,52.0,False,,,,False
15971,11000110011111,54.0,False,,,,False
15972,00100110011111,55.0,False,,,,False
15973,10100110011111,57.0,False,,,,False
15974,01100110011111,59.0,False,,,,False
15975,11100110011111,73.0,False,,,,False
15976,00010110011111,73.0,False,,,,False
15977,10010110011111,51.0,False,,,,False
15978,01010110011111,77.0,False,,,,False
15979,11010110011111,67.0,False,,,,False
15980,00110110011111,68.0,False,,,,False
15981,10110110011111,58.0,False,,,,False
15982,01110110011111,84.0,False,,,,False
15983,11110110011111,86.0,False,,,,False
15984,00001110011111,76.0,False,,,,False
15985,10001110011111,54.0,False,,,,False
15986,01001110011111,68.0,False,,,,False
15987,11001110011111,58.0,False,,,,False
15988,00101110011111,83.0,False,,,,False
15989,10101110011111,73.0,False,,,,False
